Date/Time	Parameter	Value	Parameter	Value	QF	QC Note
07/25/2019 09:17	SST (C)	14.012	Salinity	27.342	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/25/2019 12:17	SST (C)	13.178	Salinity	28.429	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/25/2019 15:17	SST (C)	13.11	Salinity	28.708	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/25/2019 18:17	SST (C)	13.34	Salinity	28.367	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/25/2019 21:17	SST (C)	13.742	Salinity	28.174	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/26/2019 00:17	SST (C)	14.286	Salinity	28.63	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/26/2019 03:17	SST (C)	14.648	Salinity	28.478	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/26/2019 06:17	SST (C)	14.684	Salinity	28.476	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/26/2019 09:17	SST (C)	14.56	Salinity	28.392	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/26/2019 12:17	SST (C)	14.562	Salinity	28.522	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/26/2019 15:17	SST (C)	14.494	Salinity	28.379	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/26/2019 18:17	SST (C)	14.678	Salinity	28.504	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/26/2019 21:17	SST (C)	14.816	Salinity	28.249	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/27/2019 00:17	SST (C)	15.406	Salinity	28.578	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/27/2019 03:17	SST (C)	15.416	Salinity	28.491	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/27/2019 06:17	SST (C)	15.318	Salinity	28.55	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/27/2019 09:17	SST (C)	14.558	Salinity	28.529	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/27/2019 12:17	SST (C)	14.25	Salinity	28.546	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/27/2019 15:17	SST (C)	14.112	Salinity	28.611	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/27/2019 18:17	SST (C)	14.856	Salinity	28.508	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/27/2019 21:17	SST (C)	14.8	Salinity	28.474	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/28/2019 00:17	SST (C)	15.04	Salinity	28.533	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/28/2019 03:17	SST (C)	15.022	Salinity	28.668	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/28/2019 06:17	SST (C)	15.308	Salinity	28.569	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/28/2019 09:17	SST (C)	15.104	Salinity	28.565	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/28/2019 12:17	SST (C)	14.812	Salinity	28.508	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/28/2019 15:17	SST (C)	14.518	Salinity	28.496	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/28/2019 18:17	SST (C)	15.32	Salinity	28.411	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/28/2019 21:17	SST (C)	15.398	Salinity	28.633	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/29/2019 00:17	SST (C)	15.36	Salinity	28.776	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/29/2019 03:17	SST (C)	15.182	Salinity	28.837	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/29/2019 06:17	SST (C)	15.02	Salinity	28.801	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/29/2019 09:17	SST (C)	15.804	Salinity	28.864	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/29/2019 12:17	SST (C)	16.186	Salinity	28.663	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/29/2019 15:17	SST (C)	16.262	Salinity	28.799	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/29/2019 18:17	SST (C)	16.574	Salinity	28.598	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/29/2019 21:17	SST (C)	16.182	Salinity	28.797	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/30/2019 00:17	SST (C)	16.134	Salinity	28.517	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/30/2019 03:17	SST (C)	15.978	Salinity	27.912	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/30/2019 06:17	SST (C)	16.038	Salinity	28.652	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/30/2019 09:17	SST (C)	16.15	Salinity	28.95	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/30/2019 12:17	SST (C)	15.916	Salinity	28.524	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/30/2019 15:17	SST (C)	15.886	Salinity	26.03	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/30/2019 18:17	SST (C)	16.292	Salinity	28.159	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/30/2019 21:17	SST (C)	16.174	Salinity	28.133	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/31/2019 00:17	SST (C)	15.472	Salinity	28.305	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/31/2019 03:17	SST (C)	15.016	Salinity	25.472	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/31/2019 06:17	SST (C)	15.488	Salinity	28.765	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/31/2019 09:17	SST (C)	15.466	Salinity	28.887	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/31/2019 12:17	SST (C)	14.534	Salinity	28.694	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/31/2019 15:17	SST (C)	14.282	Salinity	28.359	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/31/2019 18:17	SST (C)	14.556	Salinity	29.179	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
07/31/2019 21:17	SST (C)	15.03	Salinity	28.779	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/01/2019 00:17	SST (C)	15.204	Salinity	28.99	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/01/2019 03:17	SST (C)	14.438	Salinity	28.099	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/01/2019 06:17	SST (C)	14.55	Salinity	28.492	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/01/2019 09:17	SST (C)	15.472	Salinity	28.608	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/01/2019 12:17	SST (C)	14.654	Salinity	28.829	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/01/2019 15:17	SST (C)	14.45	Salinity	27.864	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/01/2019 18:17	SST (C)	15.12	Salinity	27.826	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/01/2019 21:17	SST (C)	15.568	Salinity	28.631	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/02/2019 00:17	SST (C)	15.846	Salinity	28.804	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/02/2019 03:17	SST (C)	14.916	Salinity	27.774	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/02/2019 06:17	SST (C)	15.344	Salinity	28.224	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/02/2019 09:17	SST (C)	15.756	Salinity	28.729	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/02/2019 12:17	SST (C)	15.812	Salinity	28.319	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/02/2019 15:17	SST (C)	15.078	Salinity	25.613	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/02/2019 18:17	SST (C)	15.584	Salinity	26.922	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/02/2019 21:17	SST (C)	15.498	Salinity	28.42	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/03/2019 00:17	SST (C)	14.812	Salinity	28.832	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/03/2019 03:17	SST (C)	14.468	Salinity	25.691	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/03/2019 06:17	SST (C)	14.662	Salinity	28.052	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/03/2019 09:17	SST (C)	15.392	Salinity	28.982	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/03/2019 12:17	SST (C)	13.772	Salinity	28.701	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/03/2019 15:17	SST (C)	12.932	Salinity	28.321	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/03/2019 18:17	SST (C)	13.45	Salinity	28.69	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/03/2019 21:17	SST (C)	14.556	Salinity	29.345	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/04/2019 00:17	SST (C)	14.358	Salinity	28.924	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/04/2019 03:17	SST (C)	15.512	Salinity	29.066	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/04/2019 06:17	SST (C)	14.392	Salinity	28.521	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/04/2019 09:17	SST (C)	14.31	Salinity	28.923	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/04/2019 12:17	SST (C)	14.09	Salinity	28.876	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/04/2019 15:17	SST (C)	14.714	Salinity	28.506	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/04/2019 18:17	SST (C)	13.196	Salinity	27.642	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/04/2019 21:17	SST (C)	14.574	Salinity	29.498	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/05/2019 00:17	SST (C)	14.264	Salinity	29.195	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/05/2019 03:17	SST (C)	14.464	Salinity	28.935	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/05/2019 06:17	SST (C)	14.568	Salinity	28.288	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/05/2019 09:17	SST (C)	14.886	Salinity	28.883	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/05/2019 12:17	SST (C)	15.11	Salinity	29.077	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/05/2019 15:17	SST (C)	14.548	Salinity	28.987	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/05/2019 18:17	SST (C)	14.574	Salinity	28.314	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/05/2019 21:17	SST (C)	14.248	Salinity	29.077	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/06/2019 00:17	SST (C)	14.956	Salinity	28.624	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/06/2019 03:17	SST (C)	14.954	Salinity	29.312	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/06/2019 06:17	SST (C)	14.598	Salinity	28.711	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/06/2019 09:17	SST (C)	14.47	Salinity	29.226	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/06/2019 12:17	SST (C)	14.43	Salinity	29.183	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/06/2019 15:17	SST (C)	15.096	Salinity	29.012	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/06/2019 18:17	SST (C)	14.862	Salinity	28.836	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/06/2019 21:17	SST (C)	14.9	Salinity	28.831	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/07/2019 00:17	SST (C)	15.272	Salinity	29.15	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/07/2019 03:17	SST (C)	14.688	Salinity	29.354	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/07/2019 06:17	SST (C)	14.304	Salinity	29.013	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/07/2019 09:17	SST (C)	14.254	Salinity	29.163	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/07/2019 12:17	SST (C)	14.314	Salinity	29.278	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/07/2019 15:17	SST (C)	14.256	Salinity	29.218	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/07/2019 18:17	SST (C)	14.85	Salinity	28.678	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/07/2019 21:17	SST (C)	14.276	Salinity	27.872	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/08/2019 00:17	SST (C)	14.624	Salinity	29.405	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/08/2019 03:17	SST (C)	14.554	Salinity	29.374	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/08/2019 06:17	SST (C)	15.036	Salinity	28.995	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/08/2019 09:17	SST (C)	15.564	Salinity	28.045	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/08/2019 12:17	SST (C)	15.534	Salinity	29.295	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/08/2019 15:17	SST (C)	15.3	Salinity	29.263	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/08/2019 18:17	SST (C)	13.186	Salinity	29.154	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/08/2019 21:17	SST (C)	14.294	Salinity	28.88	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/09/2019 00:17	SST (C)	13.982	Salinity	29.253	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/09/2019 03:17	SST (C)	14.47	Salinity	29.427	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/09/2019 06:17	SST (C)	14.77	Salinity	29.326	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/09/2019 09:17	SST (C)	15.544	Salinity	29.071	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/09/2019 12:17	SST (C)	14.67	Salinity	28.951	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/09/2019 15:17	SST (C)	13.636	Salinity	29.311	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/09/2019 18:17	SST (C)	14.74	Salinity	29.073	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/09/2019 21:17	SST (C)	13.8	Salinity	29.007	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/10/2019 00:17	SST (C)	16.08	Salinity	28.507	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/10/2019 03:17	SST (C)	15.484	Salinity	29.261	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/10/2019 06:17	SST (C)	14.84	Salinity	29.366	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/10/2019 09:17	SST (C)	13.732	Salinity	29.16	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/10/2019 12:17	SST (C)	15.946	Salinity	28.039	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/10/2019 15:17	SST (C)	15.226	Salinity	29.336	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/10/2019 18:17	SST (C)	15.368	Salinity	29.034	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/10/2019 21:17	SST (C)	15.996	Salinity	29.081	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/11/2019 00:17	SST (C)	13.588	Salinity	29.061	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/11/2019 03:17	SST (C)	15.43	Salinity	29.122	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/11/2019 06:17	SST (C)	15.37	Salinity	29.279	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/11/2019 09:17	SST (C)	15.168	Salinity	29.157	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/11/2019 12:17	SST (C)	15.426	Salinity	28.205	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/11/2019 15:17	SST (C)	14.462	Salinity	29.161	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/11/2019 18:17	SST (C)	14.748	Salinity	28.733	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/11/2019 21:17	SST (C)	16.378	Salinity	29.041	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/12/2019 00:17	SST (C)	15.348	Salinity	29.045	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/12/2019 03:17	SST (C)	14.972	Salinity	29.057	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/12/2019 06:17	SST (C)	15.242	Salinity	28.832	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/12/2019 09:17	SST (C)	15.184	Salinity	28.782	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/12/2019 12:17	SST (C)	16.006	Salinity	28.845	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/12/2019 15:17	SST (C)	16.5	Salinity	28.796	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/12/2019 18:17	SST (C)	15.604	Salinity	28.499	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/12/2019 21:17	SST (C)	15.002	Salinity	27.946	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/13/2019 00:17	SST (C)	14.156	Salinity	28.459	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/13/2019 03:17	SST (C)	13.636	Salinity	28.576	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/13/2019 06:17	SST (C)	12.203	Salinity	29.171	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/13/2019 09:17	SST (C)	12.835	Salinity	28.96	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/13/2019 12:17	SST (C)	13.685	Salinity	28.569	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/13/2019 15:17	SST (C)	15.303	Salinity	27.588	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/13/2019 18:17	SST (C)	12.428	Salinity	29.061	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/13/2019 21:17	SST (C)	13.024	Salinity	28.791	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/14/2019 00:17	SST (C)	13.405	Salinity	28.71	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/14/2019 03:17	SST (C)	13.987	Salinity	28.445	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/14/2019 06:17	SST (C)	12.318	Salinity	29.066	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/14/2019 09:17	SST (C)	13.142	Salinity	28.791	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/14/2019 12:17	SST (C)	13.698	Salinity	28.523	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/14/2019 15:17	SST (C)	14.814	Salinity	28.015	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/14/2019 18:17	SST (C)	12.983	Salinity	28.753	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/14/2019 21:17	SST (C)	13.078	Salinity	28.785	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/15/2019 00:17	SST (C)	13.034	Salinity	28.796	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/15/2019 03:17	SST (C)	13.286	Salinity	28.818	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/15/2019 06:17	SST (C)	12.723	Salinity	28.928	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/15/2019 09:17	SST (C)	13.097	Salinity	28.89	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/15/2019 12:17	SST (C)	13.137	Salinity	28.882	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/15/2019 15:17	SST (C)	13.522	Salinity	28.66	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/15/2019 18:17	SST (C)	14.344	Salinity	28.295	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/15/2019 21:17	SST (C)	13.02	Salinity	28.885	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/16/2019 00:17	SST (C)	14.211	Salinity	28.331	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/16/2019 03:17	SST (C)	12.854	Salinity	28.95	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/16/2019 06:17	SST (C)	13.502	Salinity	28.655	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/16/2019 09:17	SST (C)	12.231	Salinity	29.244	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/16/2019 12:17	SST (C)	13.775	Salinity	28.537	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/16/2019 15:17	SST (C)	12.808	Salinity	28.945	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/16/2019 18:17	SST (C)	13.556	Salinity	28.5	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/16/2019 21:17	SST (C)	11.534	Salinity	29.525	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/17/2019 00:17	SST (C)	12.579	Salinity	29.156	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/17/2019 03:17	SST (C)	12.837	Salinity	29.014	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/17/2019 06:17	SST (C)	14.289	Salinity	28.303	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/17/2019 09:17	SST (C)	10.978	Salinity	29.701	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/17/2019 12:17	SST (C)	12.919	Salinity	29.022	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/17/2019 15:17	SST (C)	13.178	Salinity	28.732	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/17/2019 18:17	SST (C)	14.211	Salinity	28.328	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/17/2019 21:17	SST (C)	11.369	Salinity	29.531	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/18/2019 00:17	SST (C)	10.89	Salinity	29.785	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/18/2019 03:17	SST (C)	12.56	Salinity	29.034	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/18/2019 06:17	SST (C)	16.019	Salinity	27.546	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/18/2019 09:17	SST (C)	11.296	Salinity	29.51	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/18/2019 12:17	SST (C)	10.974	Salinity	29.78	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/18/2019 15:17	SST (C)	13.335	Salinity	28.655	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/18/2019 18:17	SST (C)	14.665	Salinity	27.936	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/18/2019 21:17	SST (C)	11.542	Salinity	29.399	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/19/2019 00:17	SST (C)	11.93	Salinity	29.468	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/19/2019 03:17	SST (C)	11.738	Salinity	29.489	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/19/2019 06:17	SST (C)	11.536	Salinity	29.517	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/19/2019 09:17	SST (C)	12.909	Salinity	29.636	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/19/2019 12:17	SST (C)	12.467	Salinity	30.132	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/19/2019 15:17	SST (C)	12.167	Salinity	30.44	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/19/2019 18:17	SST (C)	11.94	Salinity	30.205	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
08/19/2019 21:17	SST (C)	12.076	Salinity	30.257	3	"SBE16 data unavailable, corrected OTT PLS-C data used"
